article_id,newspaper_name,publishing_date,page_number,article_title,transcription_gt,ocr_raw
12539,Kedaulatan Rakjat,1954-08-10,1,Transmigran Pengungsi Jogja Berangkat tgl 19 Agustus jad, Djumlah mereka sebanjak 108 orang dari 29 keluarga dan akan,"Djumlah mereka sebanjak 108
orang dari 28 keluarga dan akan"
12547,Kedaulatan Rakjat,1954-08-10,1,Transmigran Pengungsi Jogja Berangkat tgl 19 Agustus jad,"Pada tgl. 17 Agustus mereka akan dipindahkan dari asrama pengungsian Turi ke asrama Transmigrasi di Jogjakarta, dan pada tgl. 18 Agustus mereka akan menghadliri pertemuan perpisahan jang akan dikundjungi oleh pembesar2 daerah sedangkan pada tgl. 19 Agustus pagi dengan kereta api berangkat ke Djakarta.","Pada tgi. 17 Agustus mereka
akan dari asrama
pengungsian Turi ke asrama
Transmigrasi di Jogjakarta, dan

menghadiiri pe
psahan ang Akan” dirundung!
oleh pembesar2 daerah sedang-
kan pada tgi.

dengan kereta api berangkat ke
Diakarta."
12555,Kedaulatan Rakjat,1954-08-10,1,Transmigran Pengungsi Jogja Berangkat tgl 19 Agustus jad," pertengahan tahun pertama dari 1954 ditetapkan 720, tetapi karena ternjata djumlah orang jg","pertengahan tahun pertama dari
1954 ditetapkan 720, tetapi ka-
rena ternjata djumlah orang js"
12563,Kedaulatan Rakjat,1954-08-10,1,Transmigran Pengungsi Jogja Berangkat tgl 19 Agustus jad,"Sampai bulan ini telah berangkat sebanjak 701 keluarga, jg","Sampai bulan ini telah berang
kat sebanjak 701 keluarga, fg"
12575,Kedaulatan Rakjat,1954-09-01,1,Panenan Tembakau Dimulai Kekurangan Omprongan Terasa Jakti Membantu Seperlunja,"MULAI bulan Agustus jang lalu panenan pertama daripada tembakau Virginia dan tembakau djenis Djawa didaerah Jogjakarta sudah mulai dilakukan, jaitu tanaman2 ra'jat jang di usahakan dengan bantuan Jakti, Perrin, Kuntolewo dan usaha ra'jat perseorangan sendiri. Pada umamnja belum dapat diambil kesimpulan tentang hasil seluruhnja, karena panenan ini masih berlangsung kira2 sampai pertengahan bulan Oktober jad. ","M ULAI bulan Agustus jang lalu panenan pertama daripada
tembakau Virginia dan tembakan djenis Djawa didaerah Jo-
gjakarta sudah mulai dilakukan, jaitu tanamag? ra'jat jang Ji
usahakan dengan bantuan Jakti, Perrin, Kunt dan usaha
ra'jat perseorangan sendiri. Pada umumnja belum dapat diambil
tentang hasil? seluruhnja, karena panenan ini masih
berlangsung kira? sampai pertengahan bulan Oktober jad."
12579,Kedaulatan Rakjat,1954-09-01,1,Panenan Tembakau Dimulai Kekurangan Omprongan Terasa Jakti Membantu Seperlunja,"Areal Virginia usaha Jakti sadja kira2 1.000 Ha dan djika dipukul rata tiap Ha menghasilkan 6 ton tembakau, maka bisa dikira-kirakan hasiinja sampai 6.000 ton, sedangkan usaha rajat jang djumlahnja kira2 500 Ha kira2 akan menghasilkan 3.000 ton tembakau.","Areal Virginia usaha Jakti
sadja kira2 1.000 Ha dan djika
dipukul rata tiap Ha menghasil
kan 6 ton tembakau, maka bisa
dikira-kirakan hasilnja sampai
6.000 ton, sedangkan usaha ra'jat
jang djumlahnja kira2 500 Ha
kira2 akan menghasilkan 3.000
ton tembakau."
12583,Kedaulatan Rakjat,1954-09-01,1,Panenan Tembakau Dimulai Kekurangan Omprongan Terasa Jakti Membantu Seperlunja,"Sekarang ini pada umumnja jang masih mendjadi prihatin Jakti agar pembangunan omprongan omprongan itu dapat selesai pada waktunja. karena sampai sekarang, artinja pada waktu panenan ini.","Sekarang ini pada umumnja
jang masih mendjadi prihatin
Jakti agar pembangunan om-
prongan - omprongan itu da-
pat selesai pada waktunja,
karena sampai sekarang, arti-
nja pada waktu panenan ini,"
12591,Kedaulatan Rakjat,1954-09-01,1,Panenan Tembakau Dimulai Kekurangan Omprongan Terasa Jakti Membantu Seperlunja," Sebagai tjontoh dapat diterangkan keadaan omprongan di dekat Tempel, di desa Ngebong. jang banjaknja hanja 9 buah. dan dimaksudkan untuk pengeringan tembakau didaerahnja sendiri jang luasnja 62 Ha, tetapi sekarang ini menerima djuga tembakau2 dari daerah Gendol, kira2 5 KM sebelah barat desa itu, dari tembakau seluas 68 Ha, karena omprongan disana belum djadi seluruhnja jang banjaknja 11 buah. Malahan menurut perkiraan masih memerlukan waktu satu bulan lagi untuk selesai seluruhnja dari omprongan ini.","Sebagai tjontoh dapat diterang
kan keadaan omprongan di de-
kat Tempel, di desa Ngebong,
jang banjaknja hanja 9 buah,
dan dimaksudkan untuk penge-
ringan tembakau didaerahnja
sendiri jang luasnja 62 Ha, teta-
pi sekarang ini menerima djuga
tembakau? dari daerah Gendol
kira2 5 KM sebelah barat desa
itu, dari tembakau seluas 68 Ha,
karena omprongan disana belum
djadi seluruhnja jang banjaknja
11 buah, Malahan menurut per-
kiraan masih memerlukan wak-
tu satu bulan lagi untuk selesai!
seluruhnja dari omprongan ini."
12599,Kedaulatan Rakjat,1954-09-01,1,Panenan Tembakau Dimulai Kekurangan Omprongan Terasa Jakti Membantu Seperlunja,"Lagi pula karena tanaman tembakau itu lain dengan tanaman2 djenis lainnja artinja panenannja harus dengan waktu jang tepat sekali, tidak boleh terlalu tjepat2 atau terlalu terlambat waktunja, maka sebenarnja adanja pengomprongan dua daerah tanaman disatu tempat. dichawatirkan akan mempengaruhi djuga kwalitetnja.","Lagi pula karena tanaman
tembakau itu lain dengan ta-
naman2 djenis lainnja artinja
panenannja harus dengan wak-
tu jang tepat sekali, tidak boleh
terlalu {2 atau terlalu ter-
lambat maka sebarar
nja adanja pengomprongan dua
daerah tanaman disatu tempat,
dichawatirkan akan mempenga-
ruhi djuga kwalitetnja."
12603,Kedaulatan Rakjat,1954-09-01,1,Panenan Tembakau Dimulai Kekurangan Omprongan Terasa Jakti Membantu Seperlunja,"Soal lain jang sedang dihadapi oleh Pemerintah daerah sekarang ini sekitar pengomprongan untuk tembakau2 usaha ra'jat sendiri, tembakau2 Virginia djuga. Omprongan untuk Jakti sendiri masih belum selesai seluruhnja pembangunannja, sedangkan untuk tembakau rajat belum ada omprongan jang disediakan. Djika mungkin Pemerintah daerah akan mengusahakan agar tembakau ra'jat ini jang luasnja sampai 500 Ha dapat djuga di omprongkan pada omprongan2 Jakti. Sampai dimana usaha Pemerintah lebih landjut belum dapat diketahui, tetapi menurut kalangan Jakti, tembakau2 ra'jat itu akan dapat djuga diberi pertolongan pengomprongannja di omprongan Jakti.","Soal lain jang sedang diha-
dapi oleh Pemerintah daerah
sekarang ini sekitar pengom-
prongan untuk tembakau? usa-
ha ra'jat sendiri, tembakau? Vir
ginia djuga. Omprongan untuk
Jakti sendiri masih belum sele-
sai seluruhnja pembangunannja,
Kana = tembakau ra'-
jat omprongan jang
disediakan. Djika mungkin Pe-
merintah daerah akan mengusa
hakan agar tembakau ra'jat ini
jang luasnja sampai 500 Ha da-
pat djuga di omprongkan pada
omprongan2 Jakti."
12607,Kedaulatan Rakjat,1954-09-01,1,Panenan Tembakau Dimulai Kekurangan Omprongan Terasa Jakti Membantu Seperlunja,"Dalam pada itu, tentang keadaan omprongan2 pada umumnja tidak sama matjamnja, ada jang mempergunakan minjak tanah dengan kompor2, ada jg mempergunakan kaju bakar.","Dalam pada itu, tentang ke-
adaan omprongan2 umum-
nja tidak sama mat ja, ada
jang memperguna minjak
tanah dengan kom , ada jg
mempergunakan kaju bakar. Me"
12615,Kedaulatan Rakjat,1954-09-01,1,Panenan Tembakau Dimulai Kekurangan Omprongan Terasa Jakti Membantu Seperlunja," mana jang lebih ringan beajanja masih perlu diselidiki lebih landjut, sebab dalam pengomprongan tembakau itu titik beratnja","mana jang lebih ringan beajanja

masi
djut, sebab dalam pengomprong-
an tembakau itu titik beratnja"
12619,Kedaulatan Rakjat,1954-09-01,1,Panenan Tembakau Dimulai Kekurangan Omprongan Terasa Jakti Membantu Seperlunja,"
 adalah kontrole pada keadaan",adalah kontrole pada keadaan
12627,Kedaulatan Rakjat,1954-09-01,1,Kesenian Indonesia sangat populer di RRT,"Misi kesenian Indonesia telah mengadakan malam gembira untuk buruh, mahasiswa, peiadjar dan tamu2 asing di Peking.","Misi kesenian Indonesia te-
lah mengadakan malam gembira
untuk buruh, mahasiswa, pela-
djar dan tamu2 asing di Peking"
12631,Kedaulatan Rakjat,1954-09-01,1,Kesenian Indonesia sangat populer di RRT,"Pertundjukan ini diadakan dlm ruangan musik Taman Sun Yat Sen"". Menurut taksiran penonton berdjumlah 3 ribu orang. dan selalu bertepuk tangan setiap selesai sebuah pertundjukkan. Atas permintaan sering ada beberapa pertundjukan jang diulangi, mitsalnja tari perang antara Srikandi dan Raksasa, tari Mahendra Brata Nurliah Wiwarwan, tari Senintang, tadjak oglek dan beberapa tarian lainnja.","Pertundjukan ini diadakan dim
ruangan musik „Taman Sun Yar
Sen”. Menurut taksiran penan-
ton berdjumlah 3 ribu —
dan selalu bertepuk tangan
Uap selesai sebuak Suton
kan. Atas permintaan sering
ada beberapa pertundjukan jang
diulangi, mitsalnja tari perang
antara Srikandi dan Raksasa,
tari Mahendra Brata Nurliah
Wiwarwan, tari Senintany, ta-
djak oglek dan beberana tarian
lainnja."
12635,Kedaulatan Rakjat,1954-09-01,1,Kesenian Indonesia sangat populer di RRT,"

Pada Senin pagi, rombongan kesenian telah meninggalkan Peking untuk mengadakan pertundjukan dibeberapa tempat di Tiongkok.","Pada Senin pagi. rombongan
kesenian telah meninggalkan
Peking os mengadakan
tundju dibeberapa tempat di
Tiongkok."
12639,Kedaulatan Rakjat,1954-09-01,1,Menteri Kehakiman: usaha Melenjapkan Pertententangan dan kekeruhan politik dalam negeri,"SUASANA politik Indonesia kini ternjata diliputi pertentangan2 dan kekeruhan jang membahajakan, sedangkan rakjat masih menderita kemiskinan. Oleh karena itu, dalam mendjalankan rëel politik setjara primair kita harus melenjapkan pertentangan2 dan kekeruhan itu dengan politik persatuan, dan secundair harus melaksanakan program kemakmuran Demikian keterangan Mr Djody Gondokusumo selaku ketua umum dari Partai Rakjat Nasional"" dalam resepsi tadi malam digedung Concordia, Bandung. Resepsi itu adalah atjara penutup dari konperensi PRN Djawa Barat.","UASANA politik Indonesia

kini ternjata diliputi perten-
tangan? dan kekeruhan jang
membahajakan, sedangkan rak-
jat masih menderita kemiskinan.
Oleh karena itu, dalam mendja-
lankan rebel politik setjara pri-
mair kita harus melenjapkan
pertentangan? dan kekeruhan
dengan politik persatuan.

Demikian keterangan Mr Djodv
Gondokusumo selaku ketua

umum dari Partai Rakjat Na-
sional” dalam resepsi tadi ma-
lam digedung Concordia, Ban-
dung. Resepsi itu adalah atjara
penutup dari konperensi PRN
Djawa Barat."
12643,Kedaulatan Rakjat,1954-09-01,1,Menteri Kehakiman: usaha Melenjapkan Pertententangan dan kekeruhan politik dalam negeri,"Politik Persatuan PRN.
Setelah menindjau keadaan masjarakat dan politik di Indonesia, demikian Mr Djody Gondokusumo, maka politik persatuan PRN untuk melenjapkan kekeruhan pertentangan2 dan itu, dengan mengingat faktor2 jang menjebabkannja, dapat dirumuskan dalam 4 pasal, jakni: a) politik synthese, b) politik keseimbangan, c) politik memperhatikan kepentingan daerah2","Politik persatuan PRN.

Setelah menindjau keadaan
masjarakat dan politik di Indo-
nesia, demikian Mr Djody Gon-
dokusumo, maka politik persa-
tuan PRN untuk melenjapkan
pertentangan? dan kekeruhan
itu, dengan mengingat faktor?
jang menjebabkannja, dapat di-
rumuskan dalam 4 pasal, jakni :
&! politik synthese, b) politik
keseimbangan, ce) politik mem.
perhatikan kepentingan daerah?"
12651,Kedaulatan Rakjat,1954-09-01,1,Menteri Kehakiman: usaha Melenjapkan Pertententangan dan kekeruhan politik dalam negeri, dan di politik memperhatikan faktor2 psychologis.,"dan di politik memperhatikan
faktor2 psychologis."
12655,Kedaulatan Rakjat,1954-09-01,1,Menteri Kehakiman: usaha Melenjapkan Pertententangan dan kekeruhan politik dalam negeri,"Dalam membitjarakan politik synthese"". Mr Djody mengemukakan, bahwa kini perlu kita tjari titik2 pertemuan dari aliran2jang bertentangan dan mentjoba untuk mendamaikannja. Sebagai tjontoh diambilnja soal Non-Co jang hampir2 menimbulkan chaos bagi negara. Dalam hal itu PRN berusaha untuk mendamaikannja.","menge
mukakan, bahwa kini perlu kita
tjari titik2 pertemuan dari alir-
an?jarg bertentargan dan men-
tjoba untuk mendamaikannja.
Sebagai tjontoh diambilnya seal
Non-Co jang hampir2 ma

ha Para untuk"
12659,Kedaulatan Rakjat,1954-09-01,1,Menteri Kehakiman: usaha Melenjapkan Pertententangan dan kekeruhan politik dalam negeri,"Mengenai politik keseimbangan"" diterangkannja, bahwa PRN menolak timbulnja diktatuur dan mentjegah pengusaha si kuat atas si lemah. Mr Djody mengemukakan pendapat PRN bahwa antara si kuat dan si lemah itu tiada perbedaan hak.","Mengenai ,

an” diterangkannja. bahwa PRN
menolak timbuinja diktatuur
dan mentjegah pengusaha si kt-
at atas ai lemah. Mr Djody me
ngemukakan pendapat PRN
bahwa antara si kuat dan si le-
mah itu tiada perbedaan hak."
12663,Kedaulatan Rakjat,1954-09-01,1,Menteri Kehakiman: usaha Melenjapkan Pertententangan dan kekeruhan politik dalam negeri," Tentang politik memperhatikan kepentingan daerah2"", Mr Djody Gondokusumo mendapat pengalaman dalam perdjalanan2nja, bahwa banjak daerah2 merasa dianaktirikan, karena hasil2 dari daerah mengalir ke dalam kas negara, sedangkan","Tentang politik .,memperhati-
kan kepentingan daerah?” Mr

pengalaman dalam perdjalan-
an2nja, bahwa banjak daerah2
merasa dianak-tirikan. karena
hasil2 dari daerah mengalir ke-
dalam kas negara. sedangkan"
12671,Kedaulatan Rakjat,1954-09-01,1,Menteri Kehakiman: usaha Melenjapkan Pertententangan dan kekeruhan politik dalam negeri, timbulnja separatisme. Antara usaha memperhatikan kepentingan daerah dan provincialisme Mr Djody menarik garis tegas tentang,"ja timbulnja separatisme. Anta-
ra usaha memperhatikan kepen
tingan daerah dan provincialis-
me Mr Djody menarik ae te
gas tentang"
12679,Kedaulatan Rakjat,1954-09-01,1,Menteri Kehakiman: usaha Melenjapkan Pertententangan dan kekeruhan politik dalam negeri,"Dalam mengupas hatikan faktor2 psychologisch"" Mr Djody menggambarkan betapa pentingnja hal itu, karena katanja, djika tidak diperhatikan. maka hal ini nistjaja akan menimbulkan sikap apathis atau sebaliknja, jaitu sikap memberontak, agressif.","Dalam mengupas .memper-
hatikan faktor? psychologisch”
Mr Djody menggambarkan beta
pa pentingnja hal itu, karena ka
tanja, djika tidak diperhatikan
maka hal ini nistjaja akan me-
nimbulkan sikap apathis atau
sebaliknja, jaitu sikap membe-
rontak, agreasif."
12683,Kedaulatan Rakjat,1954-09-01,1,Menteri Kehakiman: usaha Melenjapkan Pertententangan dan kekeruhan politik dalam negeri,"Demikian antara lain keterangan Mr Djody Gondoltus selaku ketua umum PRN., ","Demikian antara lain kete-
rangan Mr Mjody Gondokus.e)»
selaku ketua umum PRN _"
12687,Kedaulatan Rakjat,1954-09-01,1,Menteri Kehakiman: usaha Melenjapkan Pertententangan dan kekeruhan politik dalam negeri,"Ia djuga menguraikan haluan politik luar negeri dari partatnja itu, serta mengupas beberapa pasal tentang program perburuhan dan soal dalam negeri","Ia djuga menguraikan haluan
politik luar negeri dari partat
na itu, serta mengupas ve ra
pa pasal tentang program pesin
ruhan dan soal dalam neger,"
12691,Kedaulatan Rakjat,1954-09-01,1,Menteri Kehakiman: usaha Melenjapkan Pertententangan dan kekeruhan politik dalam negeri,"Sebelum ia berbitjara, Sudarjo Tjokrosisworo berpidato tentang perdjuangan PRN untuk menegakkan Pantjasila.","Sebelum ia berbitjara, Sudar
jo Tjokrosisworo herpidaty. ten
tang perdjuangan PRN anti:
menegakkan Pantfasita"
12699,Kedaulatan Rakjat,1954-09-01,1,Menteri Kehakiman: usaha Melenjapkan Pertententangan dan kekeruhan politik dalam negeri,Dalam konperensinja jang baru lalu PRN Djawa Barat telah memutuskan sebuah mosi dan sebuah resolusi. ,"konperensin,
ru lalu PRN Djawa Barut telah
memutuskan sena mosi Jan so
Lah resol wi,"
12703,Kedaulatan Rakjat,1954-09-01,1,Menteri Kehakiman: usaha Melenjapkan Pertententangan dan kekeruhan politik dalam negeri,"






Mosi itu bertuntutan: membubarkan DPRD dan pemerintah menggantinja dengan DPRD baru jang meliput semua aliran dan golongan jang ada dalam masjarakat Djawa Barat jang berhak dan panta diwakili didalamnja -- Ant.","Mes Itu berjar tuntuta : mens
Taun DPRO fi sapa ne-
1"" ntah menggantinja dewan
sasian DP.163 baru, jang r.c
hpat' semua al en dan g nonen-

2 ada dalam wasjaraket Dia
w3 Barat jarg terhak dar pan-
Las ciwakill 2i4a'amnja. — Ant."
12715,Kedaulatan Rakjat,1954-09-01,1,Wkl. PM Mr Wongsonegoro: Pemerintah dapat diharapkan bantuannja penuh terhadap usaha rakjat memulihkan keamanan," Wakil P.M. I Wongsonegoro dalam sambutannja mengemukakan dua masalah jang oleh pemerintah dianggap sangat penting, jaitu masalah memulihkan","Wakil P.M. 1 Wongsonegoro
dalam sambutannja mengemu-
kakan dua masalah jang oleh pe
merintah sangat pen-
Ling, jaitu masalah memulihkan"
12723,Kedaulatan Rakjat,1954-09-01,1,Wkl. PM Mr Wongsonegoro: Pemerintah dapat diharapkan bantuannja penuh terhadap usaha rakjat memulihkan keamanan,Masalah keamanan di Djawa Barat menurut Wakil P.M. I Wongsonegoro sangat mendapat,"Masaluh keamanan di Djawa
Barat menurut Wakil PM. 1
Wongsonegoro sangat mendapat"
12731,Kedaulatan Rakjat,1954-09-01,1,Wkl. PM Mr Wongsonegoro: Pemerintah dapat diharapkan bantuannja penuh terhadap usaha rakjat memulihkan keamanan, akan tetapi sekarang ternjata sudah hampir pulih kembali berlainan dengan keadaan di Djawa Barat.,"akan tetapi sekarang ternjata
sudah hampir pulih kembali be
iainan dengan keadaan di Dia.
wa Barat."
12739,Kedaulatan Rakjat,1954-09-01,1,Wkl. PM Mr Wongsonegoro: Pemerintah dapat diharapkan bantuannja penuh terhadap usaha rakjat memulihkan keamanan," dengan harapannja, mudah2an merupakan suatu tenaga lagi untuk usaha memulihkan keamanan, sedang mengenai kesediaan sebagian besar rakjat Djawa Barat chususnja untuk turut dalam usaha memulihkan ke","ngan m
untuk a” mer tenaga lagi
untuk memulihkan kea

manan, sedang mengenai kase-
diaan sebagian besar rakjat Dja
wa Barat chususnja untuk turut
dalam usala memulihkan ke-"
12747,Kedaulatan Rakjat,1954-09-01,1,Wkl. PM Mr Wongsonegoro: Pemerintah dapat diharapkan bantuannja penuh terhadap usaha rakjat memulihkan keamanan,"Mr Wongsonegoro djuga mengemukakan beberapa soal mengenai pembangunan dan disebutkan, bahwa masalah ini adalah penting disamping masalah keamanan. Pemerintah selalu mengusahakan agar pembangunan dapat dilaksanakan dengan lebih lantjar dari pada waktu jang sudah2 karena sampai sekarang ternjata rakjat masih tetap melarat.","Mr Wongsonegoro djuga me
ngemukakan beberapa soal me-
ngenai pembangunan dan dise
butkan, bahwa masalah ini ada-
lah penting disamping masa
lah keamanan, Pemerintah se
lalu mengusahakan agar pende
nzunan dilaksanakan «&
ngan lebih lantjar dari pada wak
tu jang sudah? karena sampai
sekarang ternjata rakjat masih
tetap melarat."
12751,Kedaulatan Rakjat,1954-09-01,1,Wkl. PM Mr Wongsonegoro: Pemerintah dapat diharapkan bantuannja penuh terhadap usaha rakjat memulihkan keamanan,Achirnja dikemukakan sedikit,Achirnja dikemukakan sedikit
12759,Kedaulatan Rakjat,1954-09-01,1,Perkara Kartawinata Pembela Mr Suprapto Bantah segala tuduhan djaksa,Mr Suprapto jang mendjadi pembela dari terdakwa Mei Kartawinata dalam pleidooinja dalam sidang Pengadilan Negeri Djakarta ini telah membantah segala tuduhan Djaksa terhadap diri terdakwa Mei Kartawinata dan berpendapat bahwa perkara ini adalah suatu perkara jang tidak terang dan karenanja minta supaja terdakwa dibebaskan dari segala tuntutan.,"Mr Suprapto jang mendjadi
pembeli dari terdakwa Mel
Kartawinata dalam pleidooinja
Galam sidang Pengadilan Nege-
ri Djakarta ini telah membantah
segala tuduhan Djaksa terhadap
diri terdakwa Mei Kartawinata
dan berpendapat bahwa perkara
Ini adalah suatu perkara jang
tidak terang dan karenanfa
minta supaja terdakwa dibebas-
kan dari segala tuntutan."
12767,Kedaulatan Rakjat,1954-09-01,1,Perkara Kartawinata Pembela Mr Suprapto Bantah segala tuduhan djaksa, didjatuhkan pada tg. 11 September jang akan datang.,"didja
pada tg. 11 September jang
akan datang."
12775,Kedaulatan Rakjat,1954-09-01,1,Perkara Kartawinata Pembela Mr Suprapto Bantah segala tuduhan djaksa, jang dituduh telah mengutjapkan perkataan2 jang bersifat menghina agama Islam serta,"jang dituduh telah mengut jap-
kan perkataan? jang bersifat
menghina agama Islam serta"
12783,Kedaulatan Rakjat,1954-09-01,1,Perkara Kartawinata Pembela Mr Suprapto Bantah segala tuduhan djaksa,"politik Permai"" ke-26 beberapa bulan jang lalu dikampung Kepu, Kemajoran, Djaksa Dali Mutiara dalam requisitoirnja minta supaja terdakwa didjatuhi","politik ..Permai"" ke-28 bebera-
pa bulan jang lalu dikam
Kepu, Kemajoran, Djaksa
Mutiara dalam reguisitotrnja
minta supaja terdakwa dkdja-"
12795,Kedaulatan Rakjat,1954-09-01,1,Soal korupsi legal pada Gama akan ditjindau seksi PPK DPR," penindjauan pada P.T. Gadjah Mada, Seksi E. akan mengirim satu delegasi jang akan berunding dengan pemerintah terutama untuk menanjakan bagaimana sikap pemerintah","nindjauan pada P.T. Gadj
da, Seksi E. ukan
satu delegasi jang akan
ding dengan pemerintah
ma untuk mefianjakan
na sikap pemerintah"
12803,Kedaulatan Rakjat,1954-09-01,1,Lagi Hudjan Radio Aktif di Djepang,"Para sardjana Djepang telah membuktikan bahwa di Niigata, dipesisir Laut Djepang, Senin ji telah djatuh hudjan jang mengandung debu radio aktif. Selama beberapa minggu jl. ini di selidiki air hudjan jang djatuh ditempat tadi, dan ternjata bhw martabat radio-aktifnja berangsur2 meningkat.","Para sardjana Ojepang telan
membuktikan bahwy di Niigata,
dipesigir Laut Depan. Senin j!
telah dijatuhi hudjan jang me-
ee Mebu radio-aktif. Se-

A BPSerapa minggu jl in: di
schat air hudjan jang djatuh
ditempat tadi, dan ternjata bhw
martabat radio-aktifnja berang
sur2 meningkat."
12807,Kedaulatan Rakjat,1954-09-01,1,Lagi Hudjan Radio Aktif di Djepang,"
Beberapa hari jl. djatuh hudjan jang mengandung intensi tet bilangan Geiger 507. Dalam 5 liter air hudjan diketemukan 4 gram debu sang dihinggapi partikel2 radio-aktif. AFP.","Beberapa hari jt djatah hu-
djan jang mengandung intensi
tet bilangan Geger 507. Dalam
5 Iiter air hudjan diketemukan
4 gram debu sang dih’newapt par
tikel2? radio-aktif. — AFP."
12811,Kedaulatan Rakjat,1954-09-01,1,Asrama Mahasiswa di Batjir o: Mahasiswa ikatan dinas dapat prioritit pendaftaran penghuni pada tg.5 sept jad pembukaan resmi tg 19 sept,"PEKERDIAAN pembuatan gedung2 dari kompleks asrama mahasiswa di Batjiro jang dilakukan oleh N. V. Biro Karpi kini sudah selesai. Menurut keterangan jang kita dapat dari pihak jang patut mengetahui, pendaftaran mahasiswa jang hendak tinggal di asrama tersebut akan dimulai pada tanggal 15 September jang akan datang, sedang penjerahan dari kompleks asrama tersebut oleh N. V. Biro Karpi kepada Direksi Guna Dharma"" serta pembukaan resminja akan dilaksanakan pada tanggal 19 September jang akan datang.","P EKERDJAAN pembuatan gedung? dari kompleks asrams
mahasiswa di Batjire jang dilakukan oleh N. V. Biro Karpi
kini sudah selesai. Menurut keterangan jang kita dapat dari pi-
hah jang patut mengetahui, pendaftaran mahasiswa jang hendak
tinggal di asruwaa tersebut akan dimulai pada rs 13 Sep
tember jang akan datang, sedang penjerahan dari kempleks
asrama tersebut oleh N, V, Biro Karpi kepada Direksi Guna
Dharma"" serta pembukaan resminja akan dilaksanakan pada
tanggal 19 September jang akan datang."
12815,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO,"PARLEMEN Perantjis telah menolak persetujuan EDC dengan perbandingan suara 319 lawan 24. Pemungutan suara mengenai mosi soal preliminer"" itu diadjukan oleh anggauta2 anti EDC. Mosi itu berbentuk sebagai mosi soal2 preliminer"" jang penerimannja mengakibatkan semua perdebatan2 mengenai EDC lebih landjut akan dihentikan.","i’ ARLEMEN Perantjis telah menolak persetudjuan IX

dengan perbandingan suara 319 lawan 24. Pemungutan
suara mengenai masi soal preliminer” Itu diadjukan oleh any-
gaute? anti EDC. Mosi ita berbentak sebagai mod soal? „pre

Timiner"" jang penerimaannja mengakibatkan semua perdebat-
aw! mengenal EDC lebih landjut akan dihentikan."
12819,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO,"
Dengan demikian ditolak rentjana undang2 jang memungkinkan Presiden Perantjis meratifikasikan EDC (Masjarakat Pertahanan Eropah).","Dengan demikian ditolak rentjana undang? jang memang:
kinkan Presiden Perantjis meratifikasikan EDC (Masjarakat
Pertahanan Eropah)."
12827,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO," persetudjuan dari 5 Negara anggauta EDC lainnja atas usul-usul komprominja telah menolak untuk mendjadikan soal ratifikasi, perdjandjian EDC ini soal kepertjajaan parlemen atas pemerintahnja.","persetudjuan dari 5 Negara

EDC lainnja atas usul-
usul komprominja telah meno-
ink untuk mendjadikan soal ra-
tifikam perdjandjian EDC ini
soal kepertjajaan parlemen atas
pemerintahnja."
12831,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO,"
Kandasnja ratifikasi perdjandjian EDC dalam pertentangan mengenai procedure mulai disebabkan oleh siasat golongan pro EDC dalam usahanja untuk menjelamatkan perdjandjian tersebut, telah mengadjukan suatu mosi jang minta supaja perdebatan mengenai EDC jang telah mengindjak hari ketiga ditunda untuk memberi kesempatan kepada para menteri LN EDC lagi dengan maksud untuk mentjarikan kompromi. ","Kandasnja ratifikas! perdjan-
djian EDC dalam pertentangan
mengena procedure mulai. dise-
babkan oleh siasat golongan pro
EDC dalam usahanfa untuk me-
njelamatkan perdjandjian terse
but, telah mengadjukan suatu
mosi jang minta supaja perde-
batan mengenai EDC jang telah
mengindjak hari ketiga ditun-
da untuk memberi kesempatan
kepada para menteri LN EDC
lagi dengan maksud untuk men-
tjiarikan kompromi."
12835,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO,Golongan2 anti EDC kemudian menandingi mosi dari golongan pro EDC itu dengan mengadjukan suatu mosi prasangka jang menghendaki supaja perdebatan segera diachiri dan supaja perdjandjian EDC dinjatakan sebagai tidak ada manfaatnja untuk dibitjarakan lagi dalam parlemen.,"Golongan? anti EDC kemudi-
an menanding: mosi dari golong
an pro EDC itu dengan menga-
djukan suatu .mosi prasangka
jang menghendaki supaja per-
debatan segers dachiri dan su-
a perdjandjian EDC dinjata-
m sebagai tidsk ada manfaat-
untuk dib tjarakan lagi da
parlemen."
12839,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO,"
Menurut peraturan parlementer Perantjis usul sematjam ini harus diutamakan pembitjaraannja. Djenderal Adolp Aumeren (sajap kanan golongan De Gaulle) jang mengadjukan mosi tersebut sebelumnja telah memperingatkan bahwa ia tidak akan menarik kembali mosinja itu apabila mosi penundaan jang","urut peraturan parlenen-
ntjia usul semat jun
atutamakan pembit ja-
Yenderal Adolp Aum
kanan golongan De
mengadjukan mon

lamnja telah mem-
bahwa ia tidak
kembali mosinja

penundaan jang"
